RunID,User,Problem,Result,Memory,Time,Code Length,Submit Time
5929,76e77986a8410443ddbe7fe901391930,C,Runtime Error,7268,164,391 B,2018/5/13 0:53
5928,76e77986a8410443ddbe7fe901391930,C,Runtime Error,8204,160,383 B,2018/5/13 0:51
5927,caef61cc3a29d513090a61d00707bbe4,D,Wrong Answer,7712,328,2337 B,2018/5/13 0:50
5926,7e053c643000b70864bce4f67e61b4b9,G,Time Limit Exceed,8396,4000,812 B,2018/5/13 0:49
5925,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,15220,4000,1251 B,2018/5/13 0:34
5924,7e053c643000b70864bce4f67e61b4b9,G,Wrong Answer,7420,1712,771 B,2018/5/13 0:30
5923,76e77986a8410443ddbe7fe901391930,B,Accepted,16708,2800,1104 B,2018/5/13 0:23
5922,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,11700,4000,1195 B,2018/5/13 0:22
5919,08eddabb828f7be3312e39b6b348fd7e,G,Time Limit Exceed,12952,4000,1396 B,2018/5/13 0:12
5916,312b0a002d423b6c24b9bdaa932ac419,C,Accepted,8340,1728,430 B,2018/5/13 0:00
5914,200de64788e554264a138265186a0072,A,Accepted,7412,304,831 B,2018/5/12 23:55
5912,76e77986a8410443ddbe7fe901391930,B,Runtime Error,13116,536,736 B,2018/5/12 23:53
5910,d754321a5422d303136c3966fe0b3688,C,Runtime Error,7632,160,345 B,2018/5/12 23:48
5909,76e77986a8410443ddbe7fe901391930,B,Runtime Error,13780,564,721 B,2018/5/12 23:46
5908,d754321a5422d303136c3966fe0b3688,C,Runtime Error,7648,144,319 B,2018/5/12 23:46
5907,76e77986a8410443ddbe7fe901391930,B,Wrong Answer,13696,580,724 B,2018/5/12 23:35
5906,c65b9e9d8f8951428629246008dd7622,C,Accepted,8280,1636,638 B,2018/5/12 23:30
5905,85db69dd5f62e8848f011a889e2e6b92,C,Runtime Error,7408,144,422 B,2018/5/12 23:25
5904,85db69dd5f62e8848f011a889e2e6b92,C,Runtime Error,7360,140,422 B,2018/5/12 23:24
5903,7e053c643000b70864bce4f67e61b4b9,B,Accepted,14644,2200,814 B,2018/5/12 23:19
5901,76e77986a8410443ddbe7fe901391930,A,Accepted,8232,284,859 B,2018/5/12 23:16
5900,76e77986a8410443ddbe7fe901391930,A,Compile Error,0,0,865 B,2018/5/12 23:15
5899,caef61cc3a29d513090a61d00707bbe4,C,Accepted,8304,1680,862 B,2018/5/12 23:15
5898,76e77986a8410443ddbe7fe901391930,A,Compile Error,0,0,835 B,2018/5/12 23:12
5897,76e77986a8410443ddbe7fe901391930,A,Compile Error,0,0,842 B,2018/5/12 23:11
5894,d754321a5422d303136c3966fe0b3688,B,Accepted,15540,2224,612 B,2018/5/12 23:06
5893,d754321a5422d303136c3966fe0b3688,B,Compile Error,0,0,79 B,2018/5/12 23:05
5887,85db69dd5f62e8848f011a889e2e6b92,B,Accepted,15392,3240,1634 B,2018/5/12 22:55
5884,53188c2e65b63ac682c177c4baa3296c,C,Accepted,8304,1636,592 B,2018/5/12 22:41
5883,d754321a5422d303136c3966fe0b3688,A,Accepted,8296,276,691 B,2018/5/12 22:39
5882,caef61cc3a29d513090a61d00707bbe4,C,Runtime Error,7388,136,762 B,2018/5/12 22:36
5876,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,7412,140,898 B,2018/5/12 22:26
5875,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,7676,136,898 B,2018/5/12 22:26
5873,4a2ab745bb4634885277c79d622c4ae6,G,Runtime Error,6376,104,1879 B,2018/5/12 22:24
5872,53188c2e65b63ac682c177c4baa3296c,A,Accepted,7648,276,797 B,2018/5/12 22:22
5871,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,13516,4000,1002 B,2018/5/12 22:22
5870,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,7444,140,897 B,2018/5/12 22:22
5868,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,7716,140,992 B,2018/5/12 22:21
5867,85db69dd5f62e8848f011a889e2e6b92,B,Compile Error,0,0,1098 B,2018/5/12 22:19
5865,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,15012,1552,960 B,2018/5/12 22:10
5862,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,13536,488,760 B,2018/5/12 22:00
5859,85db69dd5f62e8848f011a889e2e6b92,B,Runtime Error,13132,504,760 B,2018/5/12 21:58
5857,b17782be90ec2190dfaf89d54bebe498,B,Accepted,15044,2148,704 B,2018/5/12 21:41
5854,85db69dd5f62e8848f011a889e2e6b92,A,Accepted,7416,276,820 B,2018/5/12 21:39
5853,85db69dd5f62e8848f011a889e2e6b92,A,Accepted,8276,268,820 B,2018/5/12 21:39
5852,a26e296e95dd5f0f0616b556669d4fb7,D,Accepted,8300,272,1460 B,2018/5/12 21:33
5850,caef61cc3a29d513090a61d00707bbe4,B,Wrong Answer,13540,488,676 B,2018/5/12 21:18
5848,6c3b8e9138887244642290a8306a8489,D,Accepted,8260,284,1266 B,2018/5/12 21:17
5846,53188c2e65b63ac682c177c4baa3296c,B,Accepted,15848,2116,612 B,2018/5/12 21:05
5845,b17782be90ec2190dfaf89d54bebe498,B,Runtime Error,7492,104,793 B,2018/5/12 21:03
5844,caef61cc3a29d513090a61d00707bbe4,B,Wrong Answer,13456,484,680 B,2018/5/12 21:02
5843,b17782be90ec2190dfaf89d54bebe498,B,Runtime Error,8224,140,762 B,2018/5/12 21:02
5841,b17782be90ec2190dfaf89d54bebe498,B,Runtime Error,6696,104,757 B,2018/5/12 20:54
5839,312b0a002d423b6c24b9bdaa932ac419,C,Wrong Answer,7732,140,394 B,2018/5/12 20:36
5838,12f408e22e0685da8672a7f8aac22fca,C,Wrong Answer,8284,340,535 B,2018/5/12 20:28
5837,caef61cc3a29d513090a61d00707bbe4,B,Time Limit Exceed,20308,6000,1039 B,2018/5/12 20:26
5836,b17782be90ec2190dfaf89d54bebe498,A,Accepted,8276,272,983 B,2018/5/12 20:24
5835,b17782be90ec2190dfaf89d54bebe498,A,Runtime Error,6640,104,1015 B,2018/5/12 20:15
5834,312b0a002d423b6c24b9bdaa932ac419,C,Runtime Error,8256,136,347 B,2018/5/12 20:14
5831,12f408e22e0685da8672a7f8aac22fca,G,Time Limit Exceed,7732,4000,743 B,2018/5/12 20:09
5830,6c3b8e9138887244642290a8306a8489,D,Accepted,7412,272,1254 B,2018/5/12 20:00
5829,12f408e22e0685da8672a7f8aac22fca,G,Output Limit Exceed,9200,1788,816 B,2018/5/12 19:59
5828,312b0a002d423b6c24b9bdaa932ac419,B,Accepted,15948,2164,571 B,2018/5/12 19:44
5827,7e053c643000b70864bce4f67e61b4b9,D,Accepted,8236,284,1137 B,2018/5/12 19:42
5826,7e053c643000b70864bce4f67e61b4b9,D,Wrong Answer,8292,288,1020 B,2018/5/12 19:38
5825,d754321a5422d303136c3966fe0b3688,G,Time Limit Exceed,10220,4000,554 B,2018/5/12 19:34
5824,12f408e22e0685da8672a7f8aac22fca,G,Output Limit Exceed,9792,5008,455 B,2018/5/12 19:33
5823,caef61cc3a29d513090a61d00707bbe4,A,Accepted,8256,276,662 B,2018/5/12 19:29
5822,312b0a002d423b6c24b9bdaa932ac419,A,Accepted,8244,272,913 B,2018/5/12 19:21
5818,6c3b8e9138887244642290a8306a8489,C,Accepted,8304,1536,486 B,2018/5/12 18:57
5817,7e053c643000b70864bce4f67e61b4b9,C,Accepted,7760,1568,499 B,2018/5/12 18:55
5816,a26e296e95dd5f0f0616b556669d4fb7,D,Wrong Answer,7380,284,2389 B,2018/5/12 18:54
5815,12f408e22e0685da8672a7f8aac22fca,D,Accepted,8272,284,1289 B,2018/5/12 18:53
5814,7e053c643000b70864bce4f67e61b4b9,C,Runtime Error,7288,132,413 B,2018/5/12 18:45
5813,12f408e22e0685da8672a7f8aac22fca,C,Wrong Answer,7736,136,2582 B,2018/5/12 18:42
5812,d754321a5422d303136c3966fe0b3688,G,Time Limit Exceed,9056,4000,538 B,2018/5/12 18:40
5811,7e053c643000b70864bce4f67e61b4b9,C,Runtime Error,8216,136,469 B,2018/5/12 18:38
5810,4a2ab745bb4634885277c79d622c4ae6,G,Time Limit Exceed,17996,4000,1854 B,2018/5/12 18:02
5809,4a2ab745bb4634885277c79d622c4ae6,G,Compile Error,0,0,1834 B,2018/5/12 18:02
5808,6c3b8e9138887244642290a8306a8489,C,Runtime Error,8268,136,520 B,2018/5/12 17:55
5807,4a2ab745bb4634885277c79d622c4ae6,G,Compile Error,0,0,1792 B,2018/5/12 17:55
5805,4a2ab745bb4634885277c79d622c4ae6,G,Compile Error,0,0,1828 B,2018/5/12 17:54
5804,08eddabb828f7be3312e39b6b348fd7e,G,Time Limit Exceed,10544,4000,1899 B,2018/5/12 17:39
5803,6c3b8e9138887244642290a8306a8489,C,Runtime Error,7904,148,397 B,2018/5/12 17:32
5802,0d80656d1077c3cc4bc9067182c86bbc,B,Accepted,15324,2128,537 B,2018/5/12 17:19
5801,d754321a5422d303136c3966fe0b3688,G,Wrong Answer,8252,148,259 B,2018/5/12 17:13
5800,d754321a5422d303136c3966fe0b3688,G,Wrong Answer,8256,140,227 B,2018/5/12 17:09
5799,6c3b8e9138887244642290a8306a8489,B,Accepted,15452,2104,627 B,2018/5/12 17:08
5798,a013801aea310ea794801003c54fc6ba,D,Accepted,7696,280,796 B,2018/5/12 17:04
5797,c65b9e9d8f8951428629246008dd7622,C,Runtime Error,8212,140,489 B,2018/5/12 16:59
5796,21232f297a57a5a743894a0e4a801fc3,G,Accepted,8648,3520,774 B,2018/5/12 16:59
5793,a013801aea310ea794801003c54fc6ba,D,Wrong Answer,8260,288,752 B,2018/5/12 16:59
5792,21232f297a57a5a743894a0e4a801fc3,G,Time Limit Exceed,8580,3000,774 B,2018/5/12 16:58
5791,d754321a5422d303136c3966fe0b3688,G,Time Limit Exceed,7380,3000,446 B,2018/5/12 16:55
5789,d754321a5422d303136c3966fe0b3688,G,Compile Error,0,0,441 B,2018/5/12 16:52
5783,12f408e22e0685da8672a7f8aac22fca,C,Wrong Answer,7888,136,2137 B,2018/5/12 16:42
5781,a013801aea310ea794801003c54fc6ba,C,Accepted,8300,1584,576 B,2018/5/12 16:41
5775,12f408e22e0685da8672a7f8aac22fca,B,Accepted,17604,2144,650 B,2018/5/12 16:34
5774,c65b9e9d8f8951428629246008dd7622,B,Accepted,15528,2204,1150 B,2018/5/12 16:30
5773,a013801aea310ea794801003c54fc6ba,C,Runtime Error,8244,140,452 B,2018/5/12 16:22
5770,a013801aea310ea794801003c54fc6ba,C,Runtime Error,8292,144,452 B,2018/5/12 16:21
5769,a013801aea310ea794801003c54fc6ba,C,Runtime Error,7380,144,454 B,2018/5/12 16:15
5768,a013801aea310ea794801003c54fc6ba,C,Runtime Error,7364,136,447 B,2018/5/12 16:10
5767,12f408e22e0685da8672a7f8aac22fca,A,Accepted,7724,292,863 B,2018/5/12 16:03
5766,7e053c643000b70864bce4f67e61b4b9,B,Wrong Answer,13088,524,881 B,2018/5/12 16:00
5765,6c3b8e9138887244642290a8306a8489,A,Accepted,8260,288,1078 B,2018/5/12 15:55
5764,a013801aea310ea794801003c54fc6ba,B,Accepted,14776,2476,638 B,2018/5/12 15:48
5763,7e053c643000b70864bce4f67e61b4b9,B,Wrong Answer,13572,520,889 B,2018/5/12 15:45
5762,a013801aea310ea794801003c54fc6ba,A,Accepted,7396,280,809 B,2018/5/12 15:28
5758,6c3b8e9138887244642290a8306a8489,A,Runtime Error,8248,140,954 B,2018/5/12 15:22
5757,0d80656d1077c3cc4bc9067182c86bbc,D,*Accepted5712(100%),7760,276,1077 B,2018/5/12 15:21
5756,7e053c643000b70864bce4f67e61b4b9,A,Accepted,8292,284,884 B,2018/5/12 15:02
5755,c65b9e9d8f8951428629246008dd7622,A,Accepted,8224,284,732 B,2018/5/12 14:42
5754,c65b9e9d8f8951428629246008dd7622,A,Runtime Error,8236,136,711 B,2018/5/12 14:33
5753,0d80656d1077c3cc4bc9067182c86bbc,A,Accepted,7724,280,1157 B,2018/5/12 14:22
5752,0d80656d1077c3cc4bc9067182c86bbc,G,Compile Error,0,0,725 B,2018/5/12 14:14
5751,08eddabb828f7be3312e39b6b348fd7e,D,Accepted,7712,288,3408 B,2018/5/12 14:10
5750,4a2ab745bb4634885277c79d622c4ae6,D,Accepted,7472,284,3126 B,2018/5/12 14:02
5748,7fe2bf9734f8c953aed1a8fecffec296,C,Accepted,8340,1544,627 B,2018/5/12 13:27
5747,4a2ab745bb4634885277c79d622c4ae6,D,Wrong Answer,8300,284,1818 B,2018/5/12 13:25
5746,7fe2bf9734f8c953aed1a8fecffec296,C,Runtime Error,8208,140,555 B,2018/5/12 13:14
5745,a26e296e95dd5f0f0616b556669d4fb7,D,Wrong Answer,7880,288,2389 B,2018/5/12 12:26
5744,08eddabb828f7be3312e39b6b348fd7e,D,Wrong Answer,7700,284,1818 B,2018/5/12 12:22
5743,08eddabb828f7be3312e39b6b348fd7e,D,Runtime Error,8240,280,1818 B,2018/5/12 12:16
5742,08eddabb828f7be3312e39b6b348fd7e,D,Wrong Answer,8268,144,1826 B,2018/5/12 12:14
5741,08eddabb828f7be3312e39b6b348fd7e,D,Wrong Answer,8240,272,1437 B,2018/5/12 12:06
5740,08eddabb828f7be3312e39b6b348fd7e,D,Wrong Answer,8256,148,1453 B,2018/5/12 12:00
5739,7fe2bf9734f8c953aed1a8fecffec296,B,Accepted,16676,2204,992 B,2018/5/12 11:56
5736,08eddabb828f7be3312e39b6b348fd7e,D,Runtime Error,7376,280,1482 B,2018/5/12 4:18
5735,08eddabb828f7be3312e39b6b348fd7e,C,Accepted,8632,1632,2039 B,2018/5/12 2:11
5734,08eddabb828f7be3312e39b6b348fd7e,C,Runtime Error,7332,136,457 B,2018/5/12 1:44
5733,8ca7edfc418bc6bb4c4ab554b31a00f4,C,Accepted,8300,1536,513 B,2018/5/12 1:43
5732,08eddabb828f7be3312e39b6b348fd7e,C,Runtime Error,7648,140,453 B,2018/5/12 1:36
5731,08eddabb828f7be3312e39b6b348fd7e,C,Runtime Error,8244,144,368 B,2018/5/12 1:29
5730,08eddabb828f7be3312e39b6b348fd7e,B,Accepted,15536,2240,592 B,2018/5/12 1:08
5728,08eddabb828f7be3312e39b6b348fd7e,A,Accepted,8272,284,800 B,2018/5/12 0:48
5723,b994a56ad8c482202d51554560cbb723,B,Accepted,15612,2076,665 B,2018/5/12 0:19
5722,8ca7edfc418bc6bb4c4ab554b31a00f4,C,Runtime Error,7940,140,426 B,2018/5/12 0:12
5719,8ca7edfc418bc6bb4c4ab554b31a00f4,C,Runtime Error,7860,140,430 B,2018/5/12 0:01
5718,212e5e48e1f4969b56cd22bd9a9c0c6e,C,Accepted,8316,1612,804 B,2018/5/11 23:56
5717,8ca7edfc418bc6bb4c4ab554b31a00f4,B,Accepted,15380,2140,878 B,2018/5/11 23:44
5716,b994a56ad8c482202d51554560cbb723,A,Accepted,8324,284,993 B,2018/5/11 23:37
5715,8ca7edfc418bc6bb4c4ab554b31a00f4,A,Accepted,8252,284,930 B,2018/5/11 23:19
5714,a26e296e95dd5f0f0616b556669d4fb7,D,Wrong Answer,7748,284,2390 B,2018/5/11 23:17
5713,a26e296e95dd5f0f0616b556669d4fb7,D,Runtime Error,7296,140,2219 B,2018/5/11 22:59
5712,b2cb9740d61b75c03178f71983231f21,D,Accepted,8292,284,1550 B,2018/5/11 22:57
5709,212e5e48e1f4969b56cd22bd9a9c0c6e,B,Accepted,15772,2244,815 B,2018/5/11 22:34
5708,3dc3749735c46aa2ae316d63875b2d28,A,Wrong Answer,7760,140,1199 B,2018/5/11 22:27
5707,212e5e48e1f4969b56cd22bd9a9c0c6e,B,Wrong Answer,13464,556,1253 B,2018/5/11 21:57
5703,736fcf550d3c98f84a8573fd7aba3fff,D,Accepted,7760,284,1094 B,2018/5/11 21:36
5702,49f250b1007da3c54876456d36f8b054,D,Accepted,7904,284,1096 B,2018/5/11 21:33
5700,b2cb9740d61b75c03178f71983231f21,C,Runtime Error,8412,136,412 B,2018/5/11 21:17
5698,212e5e48e1f4969b56cd22bd9a9c0c6e,B,Wrong Answer,13308,512,847 B,2018/5/11 21:13
5697,b2cb9740d61b75c03178f71983231f21,C,Runtime Error,7324,136,414 B,2018/5/11 21:10
5694,49f250b1007da3c54876456d36f8b054,C,Accepted,8268,1568,925 B,2018/5/11 20:59
5691,7fe2bf9734f8c953aed1a8fecffec296,A,Accepted,8248,284,954 B,2018/5/11 20:43
5690,49f250b1007da3c54876456d36f8b054,B,Accepted,15912,2148,683 B,2018/5/11 20:37
5689,212e5e48e1f4969b56cd22bd9a9c0c6e,A,Accepted,7736,276,830 B,2018/5/11 20:35
5688,b2cb9740d61b75c03178f71983231f21,B,Accepted,17272,2540,613 B,2018/5/11 20:34
5687,736fcf550d3c98f84a8573fd7aba3fff,C,Accepted,8300,1556,491 B,2018/5/11 20:34
5686,736fcf550d3c98f84a8573fd7aba3fff,C,Runtime Error,7652,136,433 B,2018/5/11 20:05
5685,a26e296e95dd5f0f0616b556669d4fb7,C,Accepted,8304,1556,489 B,2018/5/11 20:03
5684,b2cb9740d61b75c03178f71983231f21,A,Accepted,8228,296,634 B,2018/5/11 20:03
5683,736fcf550d3c98f84a8573fd7aba3fff,C,Runtime Error,8236,136,426 B,2018/5/11 19:55
5682,a26e296e95dd5f0f0616b556669d4fb7,C,Runtime Error,7660,136,394 B,2018/5/11 19:42
5681,736fcf550d3c98f84a8573fd7aba3fff,B,Accepted,15568,2120,768 B,2018/5/11 19:30
5680,bcc9cc0c8889a34e9bcf5afaaed0e07a,D,Accepted,8180,280,1142 B,2018/5/11 19:30
5679,a26e296e95dd5f0f0616b556669d4fb7,C,Runtime Error,8272,144,430 B,2018/5/11 19:27
5678,bcc9cc0c8889a34e9bcf5afaaed0e07a,C,Accepted,8296,1532,544 B,2018/5/11 19:24
5677,736fcf550d3c98f84a8573fd7aba3fff,A,Accepted,7836,292,834 B,2018/5/11 19:10
5676,bcc9cc0c8889a34e9bcf5afaaed0e07a,C,Runtime Error,7436,136,468 B,2018/5/11 19:07
5675,bcc9cc0c8889a34e9bcf5afaaed0e07a,C,Runtime Error,7444,136,471 B,2018/5/11 18:53
5674,bcc9cc0c8889a34e9bcf5afaaed0e07a,C,Runtime Error,8240,136,534 B,2018/5/11 18:49
5673,a26e296e95dd5f0f0616b556669d4fb7,B,Accepted,15944,2332,765 B,2018/5/11 18:33
5672,bcc9cc0c8889a34e9bcf5afaaed0e07a,B,Accepted,15544,2260,733 B,2018/5/11 18:32
5671,a26e296e95dd5f0f0616b556669d4fb7,A,Accepted,7808,276,1748 B,2018/5/11 18:07
5670,bcc9cc0c8889a34e9bcf5afaaed0e07a,A,Accepted,8244,284,1063 B,2018/5/11 18:07
5669,49f250b1007da3c54876456d36f8b054,A,Accepted,8208,296,1065 B,2018/5/11 17:54
5668,49f250b1007da3c54876456d36f8b054,A,Compile Error,0,0,1067 B,2018/5/11 17:44
5667,49f250b1007da3c54876456d36f8b054,A,Compile Error,0,0,1066 B,2018/5/11 17:43
